text,label_text,Predicted_label
"Payment loops on SCA/OTP, then times out; order gets voided but hold lingers. How do I clear and retry?",virtual_card_not_working,reverted_card_payment?
Can I choose between Visa and Mastercard for my card?,visa_or_mastercard,visa_or_mastercard
I prefer Mastercard—can I get that instead of Visa?,visa_or_mastercard,visa_or_mastercard
Do you issue Visa or Mastercard cards?,visa_or_mastercard,visa_or_mastercard
Can I have a Visa card rather than Mastercard?,visa_or_mastercard,visa_or_mastercard
Do you support both Visa and Mastercard?,visa_or_mastercard,visa_or_mastercard
Will my card be a Visa or a Mastercard?,visa_or_mastercard,visa_or_mastercard
Can I switch my card scheme from Visa to Mastercard?,visa_or_mastercard,visa_or_mastercard
"Is Mastercard available, or is it Visa only?",visa_or_mastercard,visa_or_mastercard
Are Visa and Mastercard both accepted with your service?,visa_or_mastercard,visa_or_mastercard
I'd like a Mastercard; is that an option?,visa_or_mastercard,visa_or_mastercard
"I'm applying for a new card and would like to confirm whether I can select the network brand myself—specifically, I want Mastercard, not Visa, because several of my favorite merchants offer better cashback with Mastercard.",visa_or_mastercard,visa_or_mastercard
"I was issued a Visa even though I requested a Mastercard during signup; before I activate it, can you tell me if it's possible to reissue the card on the Mastercard network without impacting my account number or credit terms?",visa_or_mastercard,visa_or_mastercard
"When traveling internationally, I notice some terminals prefer one scheme over the other; can your cards be provided as either Visa or Mastercard so I can choose the network with the best acceptance and foreign exchange rates in the countries I visit?",visa_or_mastercard,visa_or_mastercard
"For a business expense program, our accounting system groups transactions by network; can your platform let us enroll employees with either Visa or Mastercard, and can we standardize on Mastercard for reporting while leaving Visa as a fallback?",visa_or_mastercard,visa_or_mastercard
"I'm opening a joint account and we’d like two physical cards on different networks—one Visa and one Mastercard—linked to the same balance; is that configuration supported, and are there any differences in fees or dispute rights between the two?",visa_or_mastercard,visa_or_mastercard
"Some online subscriptions reject my current Visa due to 3-D Secure quirks; if I switch to a Mastercard issued by you, will the authentication flow change, and can I request a Mastercard specifically at replacement time?",visa_or_mastercard,visa_or_mastercard
"I hold a virtual card already; before ordering a physical card, I want to know whether I can choose Visa or Mastercard for the plastic, and whether the virtual card’s scheme must match the physical card’s scheme.",visa_or_mastercard,visa_or_mastercard
"My previous bank allowed me to move between Visa and Mastercard once per year without a new credit check; do you offer a similar scheme change option, and how long would it take to switch from Visa to Mastercard after account opening?",visa_or_mastercard,visa_or_mastercard
"A merchant is asking whether my card is Visa or Mastercard for offline imprint processing; where in the app can I see the network brand, and is there a way to request a Mastercard replacement if mine shows as Visa?",visa_or_mastercard,visa_or_mastercard
"Our company procurement policy mandates Mastercard for hotel and airline bookings; if I apply today, can you guarantee the card is on the Mastercard network, and can you provide proof of the scheme for our auditors?",visa_or_mastercard,visa_or_mastercard
"Need V/MC choice at signup; can you lock mine to MC only, no Visa auto-issuance?",visa_or_mastercard,visa_or_mastercard
Prefer MC > Visa for FX perks; can I swap networks without changing PAN or billing profile?,visa_or_mastercard,visa_or_mastercard
"Does your virtual card support both schemes? If not, can I force V or MC in settings?",visa_or_mastercard,disposable_card_limits
"Some POS terminals show “Visa only.” Will your MC variant still work via fallback, or should I request V?",visa_or_mastercard,visa_or_mastercard
"For MCC-restricted vendors, I need a specific BIN range; can you provision a Mastercard instead of Visa?",visa_or_mastercard,visa_or_mastercard
Why do you need to verify my identity?,why_verify_identity,why_verify_identity
Why is identity verification required?,why_verify_identity,why_verify_identity
Do I have to verify before using my account?,why_verify_identity,why_verify_identity
Why are you asking for so much ID information?,why_verify_identity,why_verify_identity
What is the purpose of the identity check?,why_verify_identity,why_verify_identity
Can I use my account without completing identity verification?,why_verify_identity,why_verify_identity
"Why do you collect my name, address, and ID?",why_verify_identity,why_verify_identity
Is identity verification a legal requirement?,why_verify_identity,why_verify_identity
